word,joy_score
adventure,1.0
excited,1.0
FREE,1.0
welcoming,1.0
amazing,1.0
adorable,1.0
awesome,1.0
Congratulations,1.0
Adventure,1.0
Wonderful,1.0
blessings,1.0
blessed,1.0
colorful,1.0
wonderful,1.0
exciting,1.0
happy,1.0
goodies,1.0
Awesome,1.0
relaxing,1.0
rewards,1.0
fantastic,1.0
tips,1.0
Ready,1.0
🙂,1.0
fun,1.0
enjoying,1.0
delighted,1.0
Fantastic,1.0
Fun,1.0
fabulous,1.0
enjoyable,1.0
rewarding,1.0
thrilled,1.0
energetic,1.0
welcomed,0.9999999403953552
bonus,0.9999999403953552
eager,0.9999999403953552
yummy,0.9999999403953552
playful,0.9999999403953552
LOVE,0.9999998807907104
Excellent,0.9999998807907104
stylish,0.9999998807907104
adventures,0.9999998807907104
confident,0.9999998807907104
Amazing,0.9999998807907104
Great,0.9999998807907104
terrific,0.9999998807907104
welcome,0.9999998807907104
Enjoy,0.9999998807907104
colors,0.9999998807907104
joy,0.9999998211860657
kit,0.9999998211860657
Happy,0.9999998211860657
comfy,0.9999998211860657
gorgeous,0.9999998211860657
complimentary,0.9999998211860657
knowledgeable,0.9999998211860657
informative,0.9999998211860657
excitement,0.9999998211860657
prizes,0.9999998211860657
creative,0.9999998211860657
inspiring,0.9999998211860657
designing,0.9999997615814209
fulfilled,0.9999997615814209
pleasure,0.9999997615814209
relaxed,0.9999997615814209
Welcome,0.9999997615814209
outdoors,0.9999997019767761
backgrounds,0.9999997019767761
organized,0.9999997019767761
unlimited,0.9999997019767761
personalized,0.9999997019767761
relaxation,0.9999997019767761
Discover,0.9999997019767761
pleased,0.9999997019767761
privilege,0.9999997019767761
friendly,0.9999997019767761
!,0.9999996423721313
beautiful,0.9999996423721313
satisfied,0.9999996423721313
proud,0.9999996423721313
creativity,0.9999996423721313
delightful,0.9999996423721313
Super,0.9999995827674866
illustrations,0.9999995827674866
incredible,0.9999995827674866
talents,0.9999995827674866
feast,0.9999995827674866
enjoy,0.9999995827674866
inviting,0.9999995827674866
neat,0.9999995827674866
responsive,0.9999995827674866
customize,0.9999995827674866
delight,0.9999995231628418
enjoyed,0.9999995231628418
vibrant,0.9999995231628418
accessories,0.9999995231628418
delicious,0.999999463558197
satisfying,0.999999463558197
prosperity,0.9999994039535522
great,0.9999994039535522
super,0.9999994039535522
attractions,0.9999993443489075
customized,0.9999993443489075
Perfect,0.9999993443489075
Experience,0.9999993443489075
Cool,0.9999991655349731
organizing,0.9999991655349731
sights,0.9999991655349731
comfortable,0.9999991059303284
cozy,0.9999991059303284
activities,0.9999990463256836
banner,0.9999990463256836
amenities,0.9999990463256836
skills,0.9999990463256836
healthy,0.9999990463256836
costumes,0.9999989867210388
outfits,0.9999989867210388
blessing,0.9999989867210388
tricks,0.9999989867210388
tasty,0.999998927116394
coloring,0.999998927116394
handsome,0.9999988675117493
affordable,0.9999988675117493
magical,0.9999988079071045
enjoys,0.9999988079071045
happiness,0.9999988079071045
decorating,0.9999987483024597
superb,0.9999987483024597
flavors,0.9999986886978149
layout,0.9999986886978149
inclusive,0.9999986886978149
possibilities,0.9999986290931702
spacious,0.9999986290931702
lively,0.9999986290931702
Beautiful,0.9999985098838806
bright,0.9999985098838806
interactive,0.9999985098838806
stickers,0.9999984502792358
combinations,0.9999983906745911
ideas,0.9999983906745911
cute,0.9999983310699463
grateful,0.9999983310699463
perfect,0.9999982714653015
satisfaction,0.9999982714653015
exploring,0.9999982714653015
perfectly,0.9999982118606567
enjoyment,0.999998152256012
refreshing,0.999998152256012
celebrating,0.9999980926513672
enthusiasm,0.9999980926513672
excellent,0.9999980926513672
giveaway,0.9999979734420776
organised,0.9999979138374329
outstanding,0.9999978542327881
impressed,0.9999978542327881
surprises,0.9999977946281433
honored,0.9999977946281433
lovely,0.9999976754188538
harmony,0.999997615814209
fruits,0.9999975562095642
😉,0.9999973773956299
outdoor,0.9999973773956299
wealth,0.9999972581863403
competitions,0.9999972581863403
magnificent,0.9999971985816956
obstacles,0.9999971985816956
ready,0.9999971985816956
gifts,0.9999971389770508
glorious,0.9999971389770508
engaging,0.9999971389770508
decor,0.999997079372406
impressive,0.9999970197677612
versatile,0.9999970197677612
accommodations,0.9999970197677612
fabrics,0.9999969005584717
cool,0.9999967217445374
Healthy,0.9999966621398926
instructors,0.9999966621398926
generous,0.9999966025352478
Tips,0.9999966025352478
sponsors,0.999996542930603
entertaining,0.999996542930603
thank,0.9999964833259583
celebrates,0.9999964237213135
princess,0.9999964237213135
opportunities,0.9999962449073792
nice,0.9999961853027344
colours,0.9999961256980896
bubbles,0.9999960660934448
smiles,0.9999960064888
Thanks,0.9999958872795105
suggestions,0.9999958276748657
ladies,0.9999958276748657
Guests,0.9999958276748657
groove,0.999995768070221
styling,0.999995768070221
spectacular,0.9999956488609314
celebration,0.9999955296516418
ingredients,0.9999954700469971
loving,0.9999954104423523
opportunity,0.9999954104423523
advantages,0.9999953508377075
Success,0.9999953508377075
boys,0.9999951720237732
soundtrack,0.9999951124191284
rainbow,0.9999950528144836
Hello,0.9999949932098389
abilities,0.9999949932098389
breeze,0.999994695186615
Explore,0.9999945759773254
festival,0.9999945759773254
crafts,0.9999945759773254
diverse,0.9999945163726807
nursery,0.9999945163726807
engaged,0.9999944567680359
benefits,0.9999940395355225
entrepreneurs,0.9999937415122986
sexy,0.9999936819076538
upgrades,0.9999935626983643
cooperation,0.9999934434890747
sunshine,0.9999933838844299
supportive,0.9999933242797852
cupcakes,0.999993085861206
educational,0.9999930262565613
environment,0.9999929666519165
breathtaking,0.9999929666519165
happily,0.9999929070472717
invitation,0.9999927878379822
inexpensive,0.9999926686286926
bride,0.9999924898147583
learning,0.9999924898147583
Safe,0.9999924898147583
Overall,0.9999924302101135
gratitude,0.9999922513961792
encouraging,0.9999919533729553
motivated,0.9999915957450867
practicing,0.9999915957450867
exceptional,0.9999914765357971
volunteers,0.9999914169311523
puzzles,0.9999914169311523
Activities,0.9999912977218628
divine,0.9999912977218628
AND,0.9999912977218628
pleasant,0.999991238117218
accomplished,0.999991238117218
peaceful,0.999991238117218
smiling,0.9999911785125732
abundance,0.9999911189079285
accommodating,0.9999911189079285
efficient,0.9999911189079285
girls,0.9999909996986389
hospitality,0.9999908804893494
Festival,0.9999904036521912
Cute,0.9999903440475464
sturdy,0.9999902844429016
smooth,0.999989926815033
Magazine,0.9999896883964539
celebrate,0.9999896287918091
sailing,0.9999895095825195
luxurious,0.9999895095825195
races,0.9999894499778748
sunny,0.9999894499778748
BIG,0.9999892711639404
magazine,0.9999892711639404
behold,0.9999892711639404
booth,0.9999892115592957
enhancing,0.9999892115592957
Purchase,0.9999891519546509
comfortably,0.9999891519546509
innovative,0.9999889731407166
vibe,0.9999889135360718
yoga,0.999988853931427
Fresh,0.9999887943267822
purchase,0.9999887347221375
theme,0.9999885559082031
challenges,0.9999885559082031
beautifully,0.9999883770942688
Cheers,0.999988317489624
jungle,0.9999882578849792
blast,0.9999881386756897
exotic,0.9999880790710449
explore,0.9999880790710449
Adventures,0.9999880790710449
t-shirt,0.9999880790710449
Thank,0.9999879598617554
decorations,0.9999877214431763
feminine,0.9999876618385315
outfit,0.9999871850013733
contests,0.999987006187439
atmosphere,0.999987006187439
flowing,0.9999869465827942
goodness,0.9999868273735046
veggies,0.9999867677688599
Kitchen,0.9999866485595703
tremendous,0.999986469745636
hats,0.9999864101409912
♥,0.9999864101409912
promotions,0.9999862909317017
Creating,0.9999861717224121
BBQ,0.9999859929084778
ride,0.9999858736991882
kits,0.9999858140945435
Together,0.9999856352806091
positive,0.9999854564666748
participating,0.99998539686203
Visit,0.99998539686203
stamps,0.9999853372573853
rides,0.9999850392341614
Jump,0.9999850392341614
encouragement,0.9999850392341614
inspiration,0.9999849200248718
collaboration,0.9999848008155823
cake,0.9999847412109375
templates,0.9999847412109375
bikes,0.9999846816062927
Unique,0.9999846816062927
kitchen,0.9999846816062927
green,0.999984622001648
festivals,0.9999845027923584
kingdom,0.9999843835830688
reward,0.9999843239784241
educated,0.9999841451644897
lucky,0.999984085559845
together,0.9999840259552002
beneficial,0.9999840259552002
Meet,0.9999837875366211
Commerce,0.9999836087226868
birthday,0.9999831914901733
achieving,0.9999831914901733
Birthday,0.9999831318855286
guests,0.9999830722808838
prints,0.9999830722808838
backdrop,0.9999829530715942
Cooking,0.9999828934669495
classroom,0.9999828934669495
nicely,0.9999827146530151
talented,0.9999825954437256
paradise,0.999982476234436
hosting,0.9999824166297913
spices,0.9999823570251465
furnished,0.9999817609786987
thorough,0.999981701374054
playground,0.9999815225601196
wedding,0.9999814629554749
combining,0.9999814033508301
Design,0.9999814033508301
prep,0.9999812841415405
confidence,0.9999812841415405
decorated,0.9999812245368958
introducing,0.999981164932251
Nice,0.9999811053276062
success,0.9999809265136719
Resort,0.9999809265136719
compliment,0.9999809265136719
backyard,0.9999808669090271
encouraged,0.9999807476997375
dream,0.999980628490448
snacks,0.9999803900718689
completing,0.9999802112579346
Lovely,0.9999800324440002
wonders,0.9999799728393555
shiny,0.9999799132347107
helpful,0.9999799132347107
Ride,0.9999796748161316
Shipping,0.9999794363975525
gift,0.9999791383743286
certification,0.9999790787696838
chic,0.9999783039093018
Benefits,0.999978244304657
Package,0.9999781250953674
certified,0.9999775886535645
unique,0.9999775290489197
aboard,0.999977171421051
Creative,0.9999770522117615
hop,0.9999769926071167
packaging,0.9999766945838928
Math,0.999976396560669
productive,0.9999760389328003
balanced,0.9999754428863525
diving,0.9999751448631287
dedication,0.9999748468399048
castle,0.99997478723526
perfection,0.9999744296073914
willing,0.9999743700027466
combo,0.9999743103981018
surroundings,0.999974250793457
gifted,0.9999741911888123
scored,0.999973714351654
Guide,0.9999731183052063
praise,0.9999728798866272
grand,0.9999728202819824
samples,0.9999720454216003
toys,0.9999718070030212
dough,0.9999716281890869
incorporating,0.9999713897705078
inspired,0.9999711513519287
free,0.9999711513519287
happier,0.9999710917472839
package,0.9999709725379944
certificate,0.9999704360961914
thanks,0.9999704360961914
fresh,0.9999703168869019
LORD,0.999970018863678
Theme,0.999970018863678
destinations,0.9999698400497437
workshop,0.9999696016311646
preparation,0.9999694228172302
bold,0.9999690055847168
mat,0.9999690055847168
glad,0.9999673962593079
waters,0.9999672770500183
Install,0.9999671578407288
podcast,0.9999671578407288
Wish,0.9999671578407288
kids,0.999967098236084
sample,0.9999669790267944
qualifications,0.9999666810035706
attractive,0.9999666810035706
incorporated,0.999966561794281
Easy,0.9999665021896362
stunning,0.9999663829803467
concepts,0.9999661445617676
sleeves,0.999966025352478
featuring,0.9999658465385437
designs,0.9999657869338989
Everyone,0.9999657869338989
visitors,0.9999656081199646
sponsor,0.9999656081199646
pros,0.9999655485153198
creations,0.999965488910675
Ideas,0.9999653100967407
tunes,0.9999646544456482
surf,0.9999643564224243
goals,0.9999642372131348
Review,0.9999639391899109
practical,0.999963641166687
achieved,0.9999635815620422
artwork,0.9999632835388184
loves,0.9999630451202393
arrival,0.9999629855155945
recommendations,0.9999628067016602
memorable,0.9999628067016602
arrived,0.9999626278877258
safe,0.9999625086784363
touring,0.9999623894691467
Featured,0.999962329864502
successful,0.9999622106552124
Clean,0.9999619126319885
fireworks,0.9999619126319885
Ultimate,0.999961793422699
tasting,0.9999616146087646
showcase,0.9999614953994751
Podcast,0.9999614357948303
Love,0.9999613761901855
royal,0.999960720539093
smart,0.9999606013298035
calm,0.9999604821205139
guides,0.9999595880508423
sleek,0.9999592900276184
spa,0.9999588131904602
efficiently,0.9999588131904602
high-quality,0.9999588131904602
Have,0.9999582171440125
salvation,0.9999575614929199
participants,0.9999569058418274
ebook,0.9999561309814453
color,0.9999561309814453
Students,0.9999560117721558
celebrated,0.9999555945396423
recipes,0.9999551773071289
achievement,0.9999549388885498
kings,0.999954879283905
tour,0.9999544024467468
flexible,0.9999539852142334
Feel,0.9999539256095886
flows,0.9999538064002991
improvements,0.9999538064002991
wellness,0.9999534487724304
setup,0.9999533295631409
earning,0.9999532699584961
DIY,0.9999529719352722
tutorials,0.9999528527259827
exploration,0.9999525547027588
crisp,0.9999523758888245
Hi,0.9999523162841797
assembled,0.999951958656311
adjustable,0.9999505877494812
purchases,0.9999505281448364
